"DateTime";"Middeltemperatur";"Maksimumtemperatur";"Minimumtemperatur"
"2019-04-02 17:00:00";8.4;8.8;8
"2019-04-02 18:00:00";7.6;8.1;7.1
"2019-04-02 19:00:00";6.9;7.2;6.6
"2019-04-02 20:00:00";6.9;7.1;6.7
"2019-04-02 21:00:00";6.9;7.1;6.7
"2019-04-02 22:00:00";6.9;7.2;6.2
"2019-04-02 23:00:00";5.8;6.3;5.6
"2019-04-03 00:00:00";5.9;6.1;5.8
"2019-04-03 01:00:00";6.2;6.5;6
"2019-04-03 02:00:00";6.2;6.4;5.7
"2019-04-03 03:00:00";5.8;5.9;5.5
"2019-04-03 04:00:00";5.8;5.9;5.6
"2019-04-03 05:00:00";5.7;5.8;5.5
"2019-04-03 06:00:00";5.7;5.9;5.5
"2019-04-03 07:00:00";6.1;6.6;5.8
"2019-04-03 08:00:00";7.3;7.9;6.6
"2019-04-03 09:00:00";8.6;9.6;7.8
"2019-04-03 10:00:00";10.1;10.8;9.5
"2019-04-03 11:00:00";11.1;11.7;10.4
"2019-04-03 12:00:00";11.6;12.3;11.1
"2019-04-03 13:00:00";12;12.5;11.6
"2019-04-03 14:00:00";12;12.2;11.8
"2019-04-03 15:00:00";11.2;11.8;10.6
"2019-04-03 16:00:00";10.3;10.7;9.9
"2019-04-03 17:00:00";9.6;10;9.2
"2019-04-03 18:00:00";8.9;9.3;8.6
"2019-04-03 19:00:00";8.7;8.8;8.6
"2019-04-03 20:00:00";8.6;8.8;8.5
"2019-04-03 21:00:00";8.4;8.6;8
"2019-04-03 22:00:00";7.8;8.1;7.5
"2019-04-03 23:00:00";7.4;7.6;7.2
"2019-04-04 00:00:00";6.9;7.2;6.6
"2019-04-04 01:00:00";6.6;6.9;6.3
"2019-04-04 02:00:00";6;6.3;5.5
"2019-04-04 03:00:00";5.6;5.8;5.4
"2019-04-04 04:00:00";6;6.2;5.6
"2019-04-04 05:00:00";6.1;6.3;5.8
"2019-04-04 06:00:00";6.3;6.5;6.2
"2019-04-04 07:00:00";6.8;7.3;6.4
"2019-04-04 08:00:00";7.9;8.5;7.3
"2019-04-04 09:00:00";8.8;9.2;8.4
"2019-04-04 10:00:00";9.7;10.9;8.9
"2019-04-04 11:00:00";11.4;12.1;10.4
"2019-04-04 12:00:00";12;12.7;11.6
"2019-04-04 13:00:00";12.3;13.2;11.9
"2019-04-04 14:00:00";13.1;13.8;12.7
"2019-04-04 15:00:00";13.3;13.6;13.1
"2019-04-04 16:00:00";13.4;13.9;13.1
"2019-04-04 17:00:00";13;13.4;12.4
"2019-04-04 18:00:00";11.9;12.5;11.2
"2019-04-04 19:00:00";10.7;11.4;9.7
"2019-04-04 20:00:00";9.3;9.9;8.6
"2019-04-04 21:00:00";7.9;8.6;7.7
"2019-04-04 22:00:00";7.5;7.9;7.1
"2019-04-04 23:00:00";7.1;7.3;6.7
"2019-04-05 00:00:00";6.4;7.1;5.7
"2019-04-05 01:00:00";6.3;6.9;5.7
"2019-04-05 02:00:00";5.4;6.2;4.9
"2019-04-05 03:00:00";5;5.4;4.3
"2019-04-05 04:00:00";4.2;4.5;4
"2019-04-05 05:00:00";3.7;4.5;3.4
"2019-04-05 06:00:00";4.4;5;3.8
"2019-04-05 07:00:00";5.8;6.9;4.9
"2019-04-05 08:00:00";7.6;8.5;6.9
"2019-04-05 09:00:00";9;10.2;8.3
"2019-04-05 10:00:00";11.1;12;10.2
"2019-04-05 11:00:00";13.1;14.2;11.6
"2019-04-05 12:00:00";15.7;16.9;14.1
"2019-04-05 13:00:00";16.7;17.1;16.3
"2019-04-05 14:00:00";17.1;17.5;16.5
"2019-04-05 15:00:00";16;16.6;15.6
"2019-04-05 16:00:00";16;16.6;15.4
"2019-04-05 17:00:00";14.9;15.5;13.9
"2019-04-05 18:00:00";13.2;14;12.2
"2019-04-05 19:00:00";12;12.3;11.6
"2019-04-05 20:00:00";10.9;11.7;10.1
"2019-04-05 21:00:00";9.7;10.2;9.5
"2019-04-05 22:00:00";9.6;9.7;9.4
"2019-04-05 23:00:00";9.4;9.6;9.1
"2019-04-06 00:00:00";8.6;9.2;8.2
"2019-04-06 01:00:00";8;8.3;7.4
"2019-04-06 02:00:00";7.3;7.5;7.1
"2019-04-06 03:00:00";6.9;7.3;6.2
"2019-04-06 04:00:00";5.9;6.2;5.7
"2019-04-06 05:00:00";5.2;5.9;4.9
"2019-04-06 06:00:00";5.1;5.5;4.8
"2019-04-06 07:00:00";6.2;7.1;5.4
"2019-04-06 08:00:00";7.9;9.1;7
"2019-04-06 09:00:00";10;11.2;9.1
"2019-04-06 10:00:00";11.8;12.8;10.8
"2019-04-06 11:00:00";13.7;14.6;12.7
"2019-04-06 12:00:00";15.6;16.6;14.6
"2019-04-06 13:00:00";17.2;17.9;16.6
"2019-04-06 14:00:00";18.1;18.7;17.5
"2019-04-06 15:00:00";18.1;18.5;17.8
"2019-04-06 16:00:00";17.9;18;17.7
"2019-04-06 17:00:00";17.3;18;16.6
"2019-04-06 18:00:00";15.4;16.6;14.2
"2019-04-06 19:00:00";12.5;14.1;11.6
"2019-04-06 20:00:00";11.2;11.8;10.6
"2019-04-06 21:00:00";10.7;11.2;10.2
"2019-04-06 22:00:00";10.1;10.4;9.7
"2019-04-06 23:00:00";8.9;9.7;8.3
"2019-04-07 00:00:00";7.7;8.3;7.4
"2019-04-07 01:00:00";7.3;7.6;6.8
"2019-04-07 02:00:00";6.6;7.4;6
"2019-04-07 03:00:00";5.9;6.3;5.5
"2019-04-07 04:00:00";5.3;5.7;4.9
"2019-04-07 05:00:00";5.3;5.8;4.9
"2019-04-07 06:00:00";5.7;6.3;5.3
"2019-04-07 07:00:00";6.9;7.8;6.2
"2019-04-07 08:00:00";8.8;9.8;7.7
"2019-04-07 09:00:00";10.5;11.3;9.7
"2019-04-07 10:00:00";11.1;11.4;10.4
"2019-04-07 11:00:00";12.5;13.2;11.3
"2019-04-07 12:00:00";11.7;12.4;11.1
"2019-04-07 13:00:00";12.8;13.4;11.9
"2019-04-07 14:00:00";13.7;14.3;12.9
"2019-04-07 15:00:00";13.6;14.3;12.6
"2019-04-07 16:00:00";12.1;13;11.1
"2019-04-07 17:00:00";11.8;12.6;10.4
"2019-04-07 18:00:00";10.1;10.4;9.7
"2019-04-07 19:00:00";9.1;9.8;8.2
"2019-04-07 20:00:00";7.3;8.3;6.5
"2019-04-07 21:00:00";6.3;6.6;5.7
"2019-04-07 22:00:00";5.6;5.9;5.1
"2019-04-07 23:00:00";4.9;5.3;4.4
"2019-04-08 00:00:00";4.1;4.8;3.8
"2019-04-08 01:00:00";3.7;3.9;3.3
"2019-04-08 02:00:00";3.5;3.7;3.3
"2019-04-08 03:00:00";3.6;3.9;3.4
"2019-04-08 04:00:00";3;3.7;2.6
"2019-04-08 05:00:00";2.8;3;2.6
"2019-04-08 06:00:00";3;3.6;2.6
"2019-04-08 07:00:00";4.6;5.5;3.6
"2019-04-08 08:00:00";5.7;6.1;5.3
"2019-04-08 09:00:00";6.5;7.4;6
"2019-04-08 10:00:00";7.4;8.6;6.5
"2019-04-08 11:00:00";8.2;9;7.4
"2019-04-08 12:00:00";8.7;9.6;7.9
"2019-04-08 13:00:00";8.6;9.3;7.9
"2019-04-08 14:00:00";8.9;9.5;8.1
"2019-04-08 15:00:00";8.5;9;7.9
"2019-04-08 16:00:00";7.6;8.1;7.1
"2019-04-08 17:00:00";6.8;7.3;6.4
"2019-04-08 18:00:00";5.8;6.5;5.2
"2019-04-08 19:00:00";4.6;5.2;4
"2019-04-08 20:00:00";3.5;4;3.1
"2019-04-08 21:00:00";2.9;3.1;2.7
"2019-04-08 22:00:00";2.6;2.7;2.3
"2019-04-08 23:00:00";2.4;2.6;2.2
"2019-04-09 00:00:00";2.6;3.1;2.3
"2019-04-09 01:00:00";1.8;2.9;1.4
"2019-04-09 02:00:00";1.6;1.8;1.4
"2019-04-09 03:00:00";1.5;1.8;1.1
"2019-04-09 04:00:00";0.8;1.3;0.5
"2019-04-09 05:00:00";0.2;0.7;-0.1
"2019-04-09 06:00:00";0.8;1.4;0.3
"2019-04-09 07:00:00";2.1;2.9;1.4
"2019-04-09 08:00:00";3.2;3.8;2.7
"2019-04-09 09:00:00";3.9;4.5;3.5
"2019-04-09 10:00:00";4.7;5.3;4.1
"2019-04-09 11:00:00";4.9;5.6;4.3
"2019-04-09 12:00:00";5.4;6;4.7
"2019-04-09 13:00:00";5.9;6.3;5.1
"2019-04-09 14:00:00";6;6.5;5.3
"2019-04-09 15:00:00";5.5;6.2;4.9
"2019-04-09 16:00:00";4.7;5.3;4.4
"2019-04-09 17:00:00";4.3;4.6;4.1
"2019-04-09 18:00:00";3.9;4.2;3.3
"2019-04-09 19:00:00";2.2;3.4;1.4
"2019-04-09 20:00:00";1.2;1.6;0.9
"2019-04-09 21:00:00";1.4;1.6;1.2
"2019-04-09 22:00:00";1.8;2;1.5
"2019-04-09 23:00:00";1.4;1.9;1
"2019-04-10 00:00:00";1;1.2;0.7
"2019-04-10 01:00:00";1.1;1.3;0.8
"2019-04-10 02:00:00";0.7;1;0.4
"2019-04-10 03:00:00";0.9;1.1;0.7
"2019-04-10 04:00:00";0.7;0.9;0.5
"2019-04-10 05:00:00";0.5;0.9;0
"2019-04-10 06:00:00";0.5;1.2;0.1
"2019-04-10 07:00:00";2;2.6;1.2
"2019-04-10 08:00:00";3;3.8;2.4
"2019-04-10 09:00:00";3.5;3.9;3.1
"2019-04-10 10:00:00";3.7;4.8;3.1
"2019-04-10 11:00:00";3.3;3.7;2.8
"2019-04-10 12:00:00";2.9;3.3;2.5
"2019-04-10 13:00:00";3.1;3.5;2.6
"2019-04-10 14:00:00";3;3.5;2.6
"2019-04-10 15:00:00";2.6;2.7;2.4
"2019-04-10 16:00:00";2.5;2.7;2.4
"2019-04-10 17:00:00";2.4;2.5;2.3
"2019-04-10 18:00:00";2.2;2.4;2.1
"2019-04-10 19:00:00";2;2.2;1.9
"2019-04-10 20:00:00";1.8;1.9;1.7
"2019-04-10 21:00:00";1.7;1.8;1.5
"2019-04-10 22:00:00";1.6;1.8;1.5
"2019-04-10 23:00:00";1.6;1.7;1.5
"2019-04-11 00:00:00";1.5;1.6;1.3
"2019-04-11 01:00:00";1.6;1.7;1.4
"2019-04-11 02:00:00";0.6;1.5;0.1
"2019-04-11 03:00:00";0.8;1;0.4
"2019-04-11 04:00:00";0.8;0.9;0.7
"2019-04-11 05:00:00";0.4;0.8;-0.2
"2019-04-11 06:00:00";-0.1;0.4;-0.5
"2019-04-11 07:00:00";1.1;1.7;0.3
"2019-04-11 08:00:00";2;2.2;1.6
"2019-04-11 09:00:00";2.4;2.9;2
"2019-04-11 10:00:00";3.4;3.9;2.7
"2019-04-11 11:00:00";3.8;4.1;3.5
"2019-04-11 12:00:00";4.2;4.7;3.8
"2019-04-11 13:00:00";5;5.8;4.4
"2019-04-11 14:00:00";5;5.4;4.7
"2019-04-11 15:00:00";5.4;5.7;5.2
"2019-04-11 16:00:00";5.2;5.4;5
"2019-04-11 17:00:00";4.9;5.2;4.7
"2019-04-11 18:00:00";4.3;5.1;3.6
"2019-04-11 19:00:00";3;3.8;1.9
"2019-04-11 20:00:00";1.7;2.3;1.2
"2019-04-11 21:00:00";1;1.2;0.8
"2019-04-11 22:00:00";0.5;0.8;0.1
"2019-04-11 23:00:00";0;0.6;-0.6
"2019-04-12 00:00:00";-0.7;-0.3;-1
"2019-04-12 01:00:00";-0.8;-0.4;-1.5
"2019-04-12 02:00:00";-1.4;-0.8;-1.9
"2019-04-12 03:00:00";-1.3;-1;-1.8
"2019-04-12 04:00:00";-1.4;-0.9;-1.7
"2019-04-12 05:00:00";-1.3;-1.1;-1.5
"2019-04-12 06:00:00";-0.7;0.3;-1.4
"2019-04-12 07:00:00";1.2;2.2;0.2
"2019-04-12 08:00:00";3.2;4.5;2.1
"2019-04-12 09:00:00";4.7;5.2;4.1
"2019-04-12 10:00:00";5.4;6;4.8
"2019-04-12 11:00:00";5.3;6.1;4.6
"2019-04-12 12:00:00";5.7;6.4;5.1
"2019-04-12 13:00:00";6.2;7;5.5
"2019-04-12 14:00:00";6.2;6.7;5.5
"2019-04-12 15:00:00";6.1;6.6;5.4
"2019-04-12 16:00:00";5.8;6.2;5.3
"2019-04-12 17:00:00";5.3;5.6;5.1
"2019-04-12 18:00:00";4.8;5.2;4.2
"2019-04-12 19:00:00";2.4;4.2;1.3
"2019-04-12 20:00:00";1;1.4;0.5
"2019-04-12 21:00:00";0.9;1.6;0.2
"2019-04-12 22:00:00";1.2;1.5;0.7
"2019-04-12 23:00:00";0.7;1;0.4
"2019-04-13 00:00:00";1;1.3;0.6
"2019-04-13 01:00:00";0.3;1;-0.2
"2019-04-13 02:00:00";0.8;1.2;0.2
"2019-04-13 03:00:00";0.2;1.4;-1.4
"2019-04-13 04:00:00";-0.2;0.6;-1.5
"2019-04-13 05:00:00";0.4;1.1;-0.5
"2019-04-13 06:00:00";0.4;0.8;-0.2
"2019-04-13 07:00:00";1.9;3.1;0.8
"2019-04-13 08:00:00";4.2;5.4;3.1
"2019-04-13 09:00:00";5.8;6.5;5.3
"2019-04-13 10:00:00";6.3;6.8;5.9
"2019-04-13 11:00:00";6.5;7.2;5.6
"2019-04-13 12:00:00";6.7;7.2;6.4
"2019-04-13 13:00:00";7;7.3;6.6
"2019-04-13 14:00:00";7;7.7;6.5
"2019-04-13 15:00:00";6.9;7.5;6.5
"2019-04-13 16:00:00";6.5;6.8;6.2
"2019-04-13 17:00:00";5.9;6.4;5.6
"2019-04-13 18:00:00";5.2;5.6;4.7
"2019-04-13 19:00:00";3.5;4.7;2.7
"2019-04-13 20:00:00";1.9;2.7;1.2
"2019-04-13 21:00:00";1.9;2.6;1.3
"2019-04-13 22:00:00";1.7;2.6;1.2
"2019-04-13 23:00:00";0.9;1.7;0.4
"2019-04-14 00:00:00";0.6;0.9;0.1
"2019-04-14 01:00:00";-0.1;0.3;-0.4
"2019-04-14 02:00:00";-0.7;-0.2;-1.1
"2019-04-14 03:00:00";-1.4;-1;-1.6
"2019-04-14 04:00:00";-1;-0.6;-1.4
"2019-04-14 05:00:00";-0.3;1;-1.2
"2019-04-14 06:00:00";1.4;1.8;0.9
"2019-04-14 07:00:00";2.5;3.2;1.9
"2019-04-14 08:00:00";3.5;4;3.1
"2019-04-14 09:00:00";4.3;4.9;3.6
"2019-04-14 10:00:00";5.4;6.1;4.5
"2019-04-14 11:00:00";6.6;7.6;5.5
"2019-04-14 12:00:00";7.9;8.6;7.3
"2019-04-14 13:00:00";8.7;9.5;8.1
"2019-04-14 14:00:00";9.1;9.8;8.5
"2019-04-14 15:00:00";8.6;9.2;8.2
"2019-04-14 16:00:00";8.8;9.2;8.3
"2019-04-14 17:00:00";8.1;8.6;7.8
"2019-04-14 18:00:00";7.3;7.9;6.4
"2019-04-14 19:00:00";5.4;6.5;4.3
"2019-04-14 20:00:00";4;4.3;3.6
"2019-04-14 21:00:00";3;3.7;2.3
"2019-04-14 22:00:00";2.5;2.7;2.2
"2019-04-14 23:00:00";2.6;2.9;2.3
"2019-04-15 00:00:00";2.1;2.6;1
"2019-04-15 01:00:00";1.7;2.2;1.1
"2019-04-15 02:00:00";0.8;1.9;0.3
"2019-04-15 03:00:00";0;0.5;-0.6
"2019-04-15 04:00:00";-0.7;-0.5;-0.9
"2019-04-15 05:00:00";-0.5;0;-0.8
"2019-04-15 06:00:00";0.7;1.9;-0.1
"2019-04-15 07:00:00";3.1;3.9;1.8
"2019-04-15 08:00:00";4.9;5.7;4
"2019-04-15 09:00:00";6.2;7.2;5.4
"2019-04-15 10:00:00";7.2;7.8;6.4
"2019-04-15 11:00:00";7.7;8.3;7.2
"2019-04-15 12:00:00";8.2;8.8;7.6
"2019-04-15 13:00:00";8.7;9.6;7.9
"2019-04-15 14:00:00";9.4;10.1;8.7
"2019-04-15 15:00:00";9.6;10.2;9.1
"2019-04-15 16:00:00";9.4;9.9;9
"2019-04-15 17:00:00";8.6;9.1;8.1
"2019-04-15 18:00:00";7.6;8.3;7
"2019-04-15 19:00:00";6.2;7;5.2
"2019-04-15 20:00:00";4.5;5.3;3
"2019-04-15 21:00:00";3.4;3.7;3
"2019-04-15 22:00:00";2.9;3.5;2.3
"2019-04-15 23:00:00";2;2.3;1.7
"2019-04-16 00:00:00";1.3;1.7;0.9
"2019-04-16 01:00:00";0.8;1.3;0.5
"2019-04-16 02:00:00";0.7;1.1;0.4
"2019-04-16 03:00:00";0.2;0.9;-0.3
"2019-04-16 04:00:00";0.9;1.2;0.7
"2019-04-16 05:00:00";0.2;0.9;-0.3
"2019-04-16 06:00:00";0.7;1.5;0.3
"2019-04-16 07:00:00";3;4.6;1.4
"2019-04-16 08:00:00";5.3;6.2;4.5
"2019-04-16 09:00:00";6.2;7.2;5.6
"2019-04-16 10:00:00";7.6;8.5;6.6
"2019-04-16 11:00:00";8.7;9.6;7.9
"2019-04-16 12:00:00";9.3;10;8.7
"2019-04-16 13:00:00";9.3;10;8.7
"2019-04-16 14:00:00";8.7;9.5;8.2
"2019-04-16 15:00:00";8.9;9.7;8.3
"2019-04-16 16:00:00";9.2;10.1;8.5
"2019-04-16 17:00:00";8.8;9.6;8.3
"2019-04-16 18:00:00";8.4;8.9;7.9
"2019-04-16 19:00:00";7.2;7.9;6.5
"2019-04-16 20:00:00";6.1;6.5;5.4
"2019-04-16 21:00:00";5.1;5.4;4.9
"2019-04-16 22:00:00";4.6;5;4.2
"2019-04-16 23:00:00";4.1;4.5;3.6
"2019-04-17 00:00:00";3.4;3.7;3.1
"2019-04-17 01:00:00";3.1;3.3;2.9
"2019-04-17 02:00:00";2.9;3.1;2.7
"2019-04-17 03:00:00";2.6;3;2.3
"2019-04-17 04:00:00";2.4;2.5;2.3
"2019-04-17 05:00:00";2.5;2.7;2.3
"2019-04-17 06:00:00";3.1;3.8;2.6
"2019-04-17 07:00:00";4.8;5.8;3.8
"2019-04-17 08:00:00";6.8;7.8;5.6
"2019-04-17 09:00:00";9.2;10.6;7.9
"2019-04-17 10:00:00";11.7;12.8;10.5
"2019-04-17 11:00:00";13.4;14.4;12.3
"2019-04-17 12:00:00";14.6;15.2;14
"2019-04-17 13:00:00";15;15.7;14.6
"2019-04-17 14:00:00";15.4;15.8;15
"2019-04-17 15:00:00";15.2;15.8;14.9
"2019-04-17 16:00:00";14.5;15;14
"2019-04-17 17:00:00";13.7;14.1;13.4
"2019-04-17 18:00:00";12.7;13.5;11.3
"2019-04-17 19:00:00";9.6;11.4;7.9
"2019-04-17 20:00:00";7.2;8.3;6.4
"2019-04-17 21:00:00";7.1;7.6;6.7
"2019-04-17 22:00:00";6.7;7;6.3
"2019-04-17 23:00:00";6.2;6.5;5.9
"2019-04-18 00:00:00";5.8;6.3;5.1
"2019-04-18 01:00:00";5.2;5.4;4.9
"2019-04-18 02:00:00";4.8;5.3;4.5
"2019-04-18 03:00:00";4.8;5;4.5
"2019-04-18 04:00:00";4.3;4.6;4.1
"2019-04-18 05:00:00";4.5;4.9;4.2
"2019-04-18 06:00:00";5.5;6.6;4.8
"2019-04-18 07:00:00";7.8;9.4;6.6
"2019-04-18 08:00:00";10.7;12.4;9.3
"2019-04-18 09:00:00";13.9;15.2;12.3
"2019-04-18 10:00:00";15.8;16.4;15.1
"2019-04-18 11:00:00";16.9;17.3;16.2
"2019-04-18 12:00:00";17.3;18;16.8
"2019-04-18 13:00:00";17.7;18;17.2
"2019-04-18 14:00:00";17.8;18.5;17.3
"2019-04-18 15:00:00";17.9;18.2;17.5
"2019-04-18 16:00:00";17.3;17.8;16.9
"2019-04-18 17:00:00";16.4;17;15.9
"2019-04-18 18:00:00";14.8;15.9;13.4
"2019-04-18 19:00:00";11.8;13.4;10.3
"2019-04-18 20:00:00";9.6;10.6;8.9
"2019-04-18 21:00:00";8.6;9;8.1
"2019-04-18 22:00:00";7.8;9;6.8
"2019-04-18 23:00:00";7.2;7.4;6.9
"2019-04-19 00:00:00";7;7.4;6.5
"2019-04-19 01:00:00";6.4;6.7;6
"2019-04-19 02:00:00";6.1;6.6;5.7
"2019-04-19 03:00:00";5.5;5.9;5.1
"2019-04-19 04:00:00";5.1;5.3;4.9
"2019-04-19 05:00:00";5.1;5.5;4.8
"2019-04-19 06:00:00";6.3;7.3;5.4
"2019-04-19 07:00:00";8.8;10.3;7.3
"2019-04-19 08:00:00";11.9;13.4;10.3
"2019-04-19 09:00:00";14.6;15.8;13.3
"2019-04-19 10:00:00";16.4;17.1;15.5
"2019-04-19 11:00:00";17.4;18.3;16.9
"2019-04-19 12:00:00";18;18.7;17.4
"2019-04-19 13:00:00";18.5;19.1;17.9
"2019-04-19 14:00:00";18.9;19.3;18.4
"2019-04-19 15:00:00";19.1;19.5;18.7
"2019-04-19 16:00:00";19;19.4;18.6
"2019-04-19 17:00:00";18.6;19.1;18.2
"2019-04-19 18:00:00";17.5;18.3;16.1
"2019-04-19 19:00:00";14.7;16.3;12.9
"2019-04-19 20:00:00";11.5;12.8;10.2
"2019-04-19 21:00:00";10.2;10.7;9.7
"2019-04-19 22:00:00";9.7;10.3;9.4
"2019-04-19 23:00:00";10.5;11;9.7
"2019-04-20 00:00:00";9;9.8;7.7
"2019-04-20 01:00:00";7.5;8;6.6
"2019-04-20 02:00:00";6.3;7.8;5.3
"2019-04-20 03:00:00";5.4;5.9;4.5
"2019-04-20 04:00:00";4.6;5.2;4
"2019-04-20 05:00:00";4.6;5.6;3.9
"2019-04-20 06:00:00";7.4;9.1;5.6
"2019-04-20 07:00:00";10.6;12.7;8.6
"2019-04-20 08:00:00";13.2;14.4;12
"2019-04-20 09:00:00";14.9;15.7;14.2
"2019-04-20 10:00:00";16;16.4;15.4
"2019-04-20 11:00:00";16.6;16.9;16.3
"2019-04-20 12:00:00";17.1;17.4;16.7
"2019-04-20 13:00:00";17.5;18;17.1
"2019-04-20 14:00:00";17.4;17.9;17
"2019-04-20 15:00:00";17.1;17.4;16.9
"2019-04-20 16:00:00";16.7;17;16.5
"2019-04-20 17:00:00";16.1;16.8;15.2
"2019-04-20 18:00:00";14.1;15.2;12.7
"2019-04-20 19:00:00";11.4;12.6;10.1
"2019-04-20 20:00:00";9.3;10.1;8.8
"2019-04-20 21:00:00";9;9.6;8.6
"2019-04-20 22:00:00";8.8;9.1;8.4
"2019-04-20 23:00:00";7;8.8;5.8
"2019-04-21 00:00:00";5.9;6.7;5.1
"2019-04-21 01:00:00";5.8;6.8;5
"2019-04-21 02:00:00";5.1;5.7;4.4
"2019-04-21 03:00:00";5.1;6;3.6
"2019-04-21 04:00:00";4.8;5.4;4.1
"2019-04-21 05:00:00";5.1;5.8;4.5
"2019-04-21 06:00:00";6.7;7.8;5.5
"2019-04-21 07:00:00";9.1;10.3;7.3
"2019-04-21 08:00:00";12.6;14.7;10.3
"2019-04-21 09:00:00";15.1;15.9;14.5
"2019-04-21 10:00:00";16.5;17.3;15.7
"2019-04-21 11:00:00";17;17.8;16.4
"2019-04-21 12:00:00";18;18.7;17.4
"2019-04-21 13:00:00";17.8;18.5;17.1
"2019-04-21 14:00:00";17.3;17.7;17.1
"2019-04-21 15:00:00";17.3;17.7;17
"2019-04-21 16:00:00";16.7;17.5;15.7
"2019-04-21 17:00:00";15.3;15.8;14.6
"2019-04-21 18:00:00";13.6;14.7;12.6
"2019-04-21 19:00:00";11.8;12.6;10.6
"2019-04-21 20:00:00";11;11.4;10.4
"2019-04-21 21:00:00";10.6;11.4;9.6
"2019-04-21 22:00:00";9.1;9.9;8.3
"2019-04-21 23:00:00";8;8.5;7.4
"2019-04-22 00:00:00";7;8;6.4
"2019-04-22 01:00:00";5.9;6.5;5.6
"2019-04-22 02:00:00";5.6;5.9;5.3
"2019-04-22 03:00:00";5.2;5.7;4.9
"2019-04-22 04:00:00";5.4;5.7;5
"2019-04-22 05:00:00";5;5.5;4.5
"2019-04-22 06:00:00";6.7;8;5.5
"2019-04-22 07:00:00";9.4;11;8
"2019-04-22 08:00:00";13;14.9;11
"2019-04-22 09:00:00";16.1;17.1;14.9
"2019-04-22 10:00:00";17.5;18;16.8
"2019-04-22 11:00:00";18.4;19.2;17.7
"2019-04-22 12:00:00";19.5;20;18.8
"2019-04-22 13:00:00";20.2;20.6;19.8
"2019-04-22 14:00:00";19.7;20.4;18.9
"2019-04-22 15:00:00";19.1;19.6;18.4
"2019-04-22 16:00:00";18;18.9;17.5
"2019-04-22 17:00:00";16.8;17.6;15.8
"2019-04-22 18:00:00";15.2;16;14.3
"2019-04-22 19:00:00";13.1;14.4;12.2
"2019-04-22 20:00:00";11.3;12.2;10.6
"2019-04-22 21:00:00";10.3;10.9;9.6
"2019-04-22 22:00:00";9.5;9.8;9.3
"2019-04-22 23:00:00";9.4;9.5;9.2
"2019-04-23 00:00:00";8.8;9.3;8.4
"2019-04-23 01:00:00";8.3;8.6;7.9
"2019-04-23 02:00:00";7.7;8.3;7.3
"2019-04-23 03:00:00";7.3;7.5;7.2
"2019-04-23 04:00:00";7.5;7.8;7.3
"2019-04-23 05:00:00";7.9;8.1;7.7
"2019-04-23 06:00:00";8.8;9.6;8
"2019-04-23 07:00:00";10.7;11.6;9.5
"2019-04-23 08:00:00";12.8;14;11.5
"2019-04-23 09:00:00";14.6;15.2;13.8
"2019-04-23 10:00:00";15.9;16.4;15.1
"2019-04-23 11:00:00";16.3;16.8;16
"2019-04-23 12:00:00";17;17.8;16.2
"2019-04-23 13:00:00";17.4;18;16.9
"2019-04-23 14:00:00";17.2;17.9;16.8
"2019-04-23 15:00:00";16.9;17.4;16.5
