"DateTime";"Middeltemperatur";"Maksimumtemperatur";"Minimumtemperatur"
"2019-06-20 11:00:00";16.3;16.8;15.7
"2019-06-20 12:00:00";15;15.7;14.5
"2019-06-20 13:00:00";15.3;16.1;14.6
"2019-06-20 14:00:00";15.9;16.7;15.4
"2019-06-20 15:00:00";16.7;17.5;15.7
"2019-06-20 16:00:00";15.9;16.6;15.3
"2019-06-20 17:00:00";15;16.2;14.4
"2019-06-20 18:00:00";14.8;15.4;14.4
"2019-06-20 19:00:00";14.5;15;14
"2019-06-20 20:00:00";13.8;14;13.7
"2019-06-20 21:00:00";13.2;13.6;12.8
"2019-06-20 22:00:00";12.4;12.9;11.9
"2019-06-20 23:00:00";11.6;12;11.2
"2019-06-21 00:00:00";11.2;11.5;10.8
"2019-06-21 01:00:00";10.7;10.9;10.4
"2019-06-21 02:00:00";10;10.6;9.4
"2019-06-21 03:00:00";9.6;10;9.1
"2019-06-21 04:00:00";10.3;10.7;10
"2019-06-21 05:00:00";11.4;12.6;10.6
"2019-06-21 06:00:00";12.9;13.9;12.4
"2019-06-21 07:00:00";14.3;14.7;13.8
"2019-06-21 08:00:00";14.7;15.8;14.2
"2019-06-21 09:00:00";12.8;14.5;12
"2019-06-21 10:00:00";13.8;16;12.5
"2019-06-21 11:00:00";16;17;15.3
"2019-06-21 12:00:00";16.7;17.4;16
"2019-06-21 13:00:00";16.3;17.1;15.4
"2019-06-21 14:00:00";16;16.8;15.1
"2019-06-21 15:00:00";15.3;16.6;14.6
"2019-06-21 16:00:00";15;15.8;14.3
"2019-06-21 17:00:00";13.5;15.2;12.3
"2019-06-21 18:00:00";12.2;12.9;11.6
"2019-06-21 19:00:00";12.6;12.8;12.3
"2019-06-21 20:00:00";11.8;12.3;11.2
"2019-06-21 21:00:00";10.5;11.2;10
"2019-06-21 22:00:00";9.7;10.2;9.3
"2019-06-21 23:00:00";9;9.4;8.4
"2019-06-22 00:00:00";8;8.5;7.5
"2019-06-22 01:00:00";7.9;8.3;7.3
"2019-06-22 02:00:00";7.6;8.1;6.9
"2019-06-22 03:00:00";7.6;7.9;7.4
"2019-06-22 04:00:00";8;8.8;7.6
"2019-06-22 05:00:00";9.9;10.8;8.7
"2019-06-22 06:00:00";11.5;12.8;10.4
"2019-06-22 07:00:00";13.4;14.1;12.6
"2019-06-22 08:00:00";14.2;15.1;13.1
"2019-06-22 09:00:00";14.7;15.6;13.7
"2019-06-22 10:00:00";15.2;16;14.2
"2019-06-22 11:00:00";15.3;16.5;14.5
"2019-06-22 12:00:00";16;16.7;15
"2019-06-22 13:00:00";16.1;16.9;15.3
"2019-06-22 14:00:00";16;16.8;15.2
"2019-06-22 15:00:00";16.7;17;16.4
"2019-06-22 16:00:00";16.2;17;15.7
"2019-06-22 17:00:00";15.2;16;14.4
"2019-06-22 18:00:00";14.3;15.1;13.6
"2019-06-22 19:00:00";13.4;14;12.9
"2019-06-22 20:00:00";12.9;14.1;11.3
"2019-06-22 21:00:00";10.9;11.3;10.3
"2019-06-22 22:00:00";9.9;10.4;9.3
"2019-06-22 23:00:00";9.1;9.4;8.8
"2019-06-23 00:00:00";8.7;9;8.2
"2019-06-23 01:00:00";8.8;9.2;8.2
"2019-06-23 02:00:00";7.9;8.2;7.6
"2019-06-23 03:00:00";8;8.3;7.8
"2019-06-23 04:00:00";8.3;9.1;7.8
"2019-06-23 05:00:00";9.5;10.4;9.1
"2019-06-23 06:00:00";11.6;12.5;10.4
"2019-06-23 07:00:00";13.7;14.8;12.4
"2019-06-23 08:00:00";16;17.2;14.8
"2019-06-23 09:00:00";17.9;18.8;17.1
"2019-06-23 10:00:00";18.5;19.6;17.7
"2019-06-23 11:00:00";18.7;19.4;18.1
"2019-06-23 12:00:00";18.9;19.7;18.2
"2019-06-23 13:00:00";19.8;20.5;18.9
"2019-06-23 14:00:00";19.6;20.2;19.1
"2019-06-23 15:00:00";19.5;20.4;18.9
"2019-06-23 16:00:00";20.3;20.9;19.7
"2019-06-23 17:00:00";19.7;20.2;19.1
"2019-06-23 18:00:00";19.2;19.6;18.8
"2019-06-23 19:00:00";18.5;19.6;17.5
"2019-06-23 20:00:00";16.1;17.5;14.9
