"DateTime";"Middeltemperatur";"Maksimumtemperatur";"Minimumtemperatur"
"2019-10-12 02:00:00";10.6;10.9;10.4
"2019-10-12 03:00:00";10.8;10.9;10.5
"2019-10-12 04:00:00";10.7;11;10.5
"2019-10-12 05:00:00";10.5;11;10
"2019-10-12 06:00:00";10.4;10.9;10.1
"2019-10-12 07:00:00";10.3;10.8;10
"2019-10-12 08:00:00";11;11.6;10.6
"2019-10-12 09:00:00";12.1;12.6;11.4
"2019-10-12 10:00:00";12.6;13.1;11.6
"2019-10-12 11:00:00";12.3;13;11.7
"2019-10-12 12:00:00";13;13.4;12.7
"2019-10-12 13:00:00";13;13.3;12.6
"2019-10-12 14:00:00";12.1;13.1;11
"2019-10-12 15:00:00";12.5;12.7;12.2
"2019-10-12 16:00:00";11.9;12.4;11.3
"2019-10-12 17:00:00";11.1;11.5;10.7
"2019-10-12 18:00:00";10.5;10.8;10.2
"2019-10-12 19:00:00";10.5;10.9;10.2
"2019-10-12 20:00:00";10.6;10.8;10.4
"2019-10-12 21:00:00";10.2;10.6;9.7
"2019-10-12 22:00:00";9.9;10.1;9.6
"2019-10-12 23:00:00";9.7;10.1;9.4
"2019-10-13 00:00:00";9;9.4;8.6
"2019-10-13 01:00:00";8.7;9.1;8.4
"2019-10-13 02:00:00";8.8;9.2;8.4
"2019-10-13 03:00:00";8.2;8.5;8
"2019-10-13 04:00:00";8.2;8.5;8
"2019-10-13 05:00:00";8.2;8.3;8
"2019-10-13 06:00:00";8.1;8.2;8
"2019-10-13 07:00:00";8.1;8.2;8
"2019-10-13 08:00:00";8.6;9.2;8
"2019-10-13 09:00:00";10;10.9;9.1
"2019-10-13 10:00:00";11.4;11.7;10.9
"2019-10-13 11:00:00";11.8;12.3;11.3
"2019-10-13 12:00:00";12.4;12.5;12.1
"2019-10-13 13:00:00";11.9;12.2;11.5
"2019-10-13 14:00:00";11.4;11.7;11.2
"2019-10-13 15:00:00";10.9;11.3;10.7
"2019-10-13 16:00:00";10.5;10.8;10.3
"2019-10-13 17:00:00";10.2;10.4;10
"2019-10-13 18:00:00";10.1;10.2;9.9
"2019-10-13 19:00:00";10.3;10.5;10.1
"2019-10-13 20:00:00";10.7;11.1;10.4
"2019-10-13 21:00:00";12.3;14.2;11
"2019-10-13 22:00:00";14.7;14.9;14.3
"2019-10-13 23:00:00";14;14.7;13.6
"2019-10-14 00:00:00";13.4;13.6;13
"2019-10-14 01:00:00";13;13.2;12.8
"2019-10-14 02:00:00";12.5;13.1;11.4
"2019-10-14 03:00:00";11.5;11.7;11.3
"2019-10-14 04:00:00";10.5;11.3;10
"2019-10-14 05:00:00";10.3;10.5;10
"2019-10-14 06:00:00";9.5;10;9.1
"2019-10-14 07:00:00";9.4;9.8;9.1
"2019-10-14 08:00:00";9.8;10.3;9.6
"2019-10-14 09:00:00";10.8;11.3;10.3
"2019-10-14 10:00:00";11.7;12;11.2
"2019-10-14 11:00:00";12.3;12.9;11.8
"2019-10-14 12:00:00";12.4;12.6;12.2
"2019-10-14 13:00:00";12.1;12.5;11.8
"2019-10-14 14:00:00";11.8;12;11.6
"2019-10-14 15:00:00";11.6;11.7;11.4
"2019-10-14 16:00:00";11.2;11.5;10.9
"2019-10-14 17:00:00";10.7;11;10.3
"2019-10-14 18:00:00";10.3;10.5;10.2
"2019-10-14 19:00:00";10.1;10.5;9.9
"2019-10-14 20:00:00";9.9;10.1;9.8
"2019-10-14 21:00:00";9.9;10.1;9.8
"2019-10-14 22:00:00";9.9;10.1;9.8
"2019-10-14 23:00:00";9.7;10;9.4
"2019-10-15 00:00:00";9.2;9.5;9.1
"2019-10-15 01:00:00";9.2;9.3;9.1
"2019-10-15 02:00:00";9.2;9.3;9.1
"2019-10-15 03:00:00";9.2;9.4;9.1
"2019-10-15 04:00:00";9.3;9.5;9.2
"2019-10-15 05:00:00";9.5;9.6;9.3
"2019-10-15 06:00:00";9.7;10;9.5
"2019-10-15 07:00:00";10;10.2;9.8
"2019-10-15 08:00:00";10.5;10.9;10.2
"2019-10-15 09:00:00";11.3;11.6;10.9
"2019-10-15 10:00:00";12;12.3;11.5
"2019-10-15 11:00:00";12.5;12.8;12.2
"2019-10-15 12:00:00";13;13.3;12.6
"2019-10-15 13:00:00";13.3;13.4;13.2
"2019-10-15 14:00:00";13.3;13.4;13.2
"2019-10-15 15:00:00";13.4;13.5;13.3
"2019-10-15 16:00:00";13.4;13.4;13.3
"2019-10-15 17:00:00";13.2;13.4;13.1
"2019-10-15 18:00:00";13.1;13.2;12.9
"2019-10-15 19:00:00";13;13.2;12.7
"2019-10-15 20:00:00";13.1;13.2;13
"2019-10-15 21:00:00";13;13.3;12.7
"2019-10-15 22:00:00";12.8;13;12.5
"2019-10-15 23:00:00";12.2;12.6;11.8
"2019-10-16 00:00:00";12.1;12.3;11.7
"2019-10-16 01:00:00";11.8;12.1;11.7
"2019-10-16 02:00:00";11.7;11.9;11.6
"2019-10-16 03:00:00";11.6;11.8;11.5
"2019-10-16 04:00:00";11.6;11.7;11.3
"2019-10-16 05:00:00";11.5;11.7;11.3
"2019-10-16 06:00:00";11.5;11.7;11.3
"2019-10-16 07:00:00";11.2;11.4;10.9
"2019-10-16 08:00:00";11.3;11.4;11.1
"2019-10-16 09:00:00";11.5;11.8;11.3
"2019-10-16 10:00:00";11.7;11.9;11.5
"2019-10-16 11:00:00";11.8;12;11.6
"2019-10-16 12:00:00";11.9;12.1;11.7
"2019-10-16 13:00:00";12;12.3;11.8
"2019-10-16 14:00:00";12.4;12.6;12
"2019-10-16 15:00:00";12.3;12.5;12.2
"2019-10-16 16:00:00";12.4;12.7;12.1
"2019-10-16 17:00:00";11.8;12.5;10.9
"2019-10-16 18:00:00";10.7;11.1;10.2
"2019-10-16 19:00:00";10;10.3;9.5
"2019-10-16 20:00:00";9.2;9.7;8.8
"2019-10-16 21:00:00";9.2;9.6;8.8
"2019-10-16 22:00:00";9.8;10;9.3
"2019-10-16 23:00:00";9.9;10.1;9.6
"2019-10-17 00:00:00";9.2;9.7;8.7
"2019-10-17 01:00:00";8.7;8.9;8.6
"2019-10-17 02:00:00";8.9;9.1;8.7
"2019-10-17 03:00:00";9.1;9.4;8.9
"2019-10-17 04:00:00";9.6;9.9;9.3
"2019-10-17 05:00:00";10.1;10.3;9.8
"2019-10-17 06:00:00";10.4;10.6;10.2
"2019-10-17 07:00:00";10.7;11.1;10.5
"2019-10-17 08:00:00";11.3;11.5;11
"2019-10-17 09:00:00";11.7;11.9;11.4
"2019-10-17 10:00:00";12.2;12.4;11.8
"2019-10-17 11:00:00";13;13.6;12.2
"2019-10-17 12:00:00";13.2;13.8;12.7
"2019-10-17 13:00:00";13.2;13.8;12.9
"2019-10-17 14:00:00";13;13.2;12.8
"2019-10-17 15:00:00";12.6;12.9;12.2
"2019-10-17 16:00:00";11.6;12.2;10.7
"2019-10-17 17:00:00";10.8;11.1;10
"2019-10-17 18:00:00";9.3;10.1;8.8
"2019-10-17 19:00:00";8.5;8.9;8.2
"2019-10-17 20:00:00";8;8.4;7.7
"2019-10-17 21:00:00";7.6;7.9;7.4
"2019-10-17 22:00:00";7.6;7.8;7.2
"2019-10-17 23:00:00";7.7;8;7.5
"2019-10-18 00:00:00";7.9;8.1;7.8
"2019-10-18 01:00:00";8.2;8.4;8
"2019-10-18 02:00:00";7.9;8.4;7.5
"2019-10-18 03:00:00";7.9;8.4;7.5
"2019-10-18 04:00:00";8.5;8.9;8.3
"2019-10-18 05:00:00";9.1;9.3;8.8
"2019-10-18 06:00:00";9.3;9.4;9.1
"2019-10-18 07:00:00";9.5;9.8;9.3
"2019-10-18 08:00:00";9.9;10.2;9.6
"2019-10-18 09:00:00";10.4;10.6;10.2
"2019-10-18 10:00:00";10.6;10.8;10.5
"2019-10-18 11:00:00";10.9;11.4;10.7
"2019-10-18 12:00:00";11.3;11.5;11.1
"2019-10-18 13:00:00";11.6;11.9;11.4
"2019-10-18 14:00:00";11.7;11.9;11.3
"2019-10-18 15:00:00";11.7;11.9;11.5
"2019-10-18 16:00:00";11.8;12;11.6
"2019-10-18 17:00:00";11.7;11.8;11.5
"2019-10-18 18:00:00";10.8;11.7;10.3
"2019-10-18 19:00:00";10.1;10.4;9.9
"2019-10-18 20:00:00";9.9;10.2;9.8
"2019-10-18 21:00:00";10;10.3;9.8
"2019-10-18 22:00:00";10.1;10.3;9.9
"2019-10-18 23:00:00";9.9;10.3;9.5
"2019-10-19 00:00:00";9.6;9.9;9.1
"2019-10-19 01:00:00";9.9;10.2;9.5
"2019-10-19 02:00:00";9.7;10.1;9.2
"2019-10-19 03:00:00";9.5;9.8;9.1
"2019-10-19 04:00:00";9.1;9.5;8.8
"2019-10-19 05:00:00";9.7;10;8.9
"2019-10-19 06:00:00";9.9;10.2;9.6
"2019-10-19 07:00:00";9.7;10.1;9.4
"2019-10-19 08:00:00";10.2;10.5;9.9
"2019-10-19 09:00:00";10.5;10.9;10.2
"2019-10-19 10:00:00";11.5;12;10.9
"2019-10-19 11:00:00";11.7;11.9;11.4
"2019-10-19 12:00:00";11.5;11.9;11.3
"2019-10-19 13:00:00";12.3;12.7;11.8
"2019-10-19 14:00:00";12.1;12.6;11
"2019-10-19 15:00:00";10.7;11;10.6
"2019-10-19 16:00:00";11;11.1;10.7
"2019-10-19 17:00:00";10.8;11;10.7
"2019-10-19 18:00:00";10.7;10.9;10.5
"2019-10-19 19:00:00";10.6;10.7;10.4
"2019-10-19 20:00:00";9.4;10.5;9.1
"2019-10-19 21:00:00";9.1;9.4;8.8
"2019-10-19 22:00:00";8.5;8.9;8.2
"2019-10-19 23:00:00";8.4;8.5;8.2
"2019-10-20 00:00:00";8.5;8.8;8.3
"2019-10-20 01:00:00";8.4;8.6;8.2
"2019-10-20 02:00:00";8.7;9;8.3
"2019-10-20 03:00:00";8.8;9;8.7
"2019-10-20 04:00:00";8.8;9;8.6
"2019-10-20 05:00:00";8.9;9.1;8.7
"2019-10-20 06:00:00";8.6;8.9;8.4
"2019-10-20 07:00:00";8.6;8.8;8.5
"2019-10-20 08:00:00";9.1;9.7;8.4
"2019-10-20 09:00:00";9.9;10.4;9.4
"2019-10-20 10:00:00";11.1;11.9;10.3
"2019-10-20 11:00:00";12;12.5;11.7
"2019-10-20 12:00:00";12.9;13.3;12.3
"2019-10-20 13:00:00";12.9;13.4;12.6
"2019-10-20 14:00:00";12.9;13.5;12.5
"2019-10-20 15:00:00";12.2;12.6;11.9
"2019-10-20 16:00:00";11.8;12.5;11.1
"2019-10-20 17:00:00";10.8;11.2;10.2
"2019-10-20 18:00:00";10.1;10.5;9.7
"2019-10-20 19:00:00";9.8;10.1;9.4
"2019-10-20 20:00:00";9.2;9.5;8.8
"2019-10-20 21:00:00";8.6;9.4;7.7
"2019-10-20 22:00:00";7.9;8.4;6.7
"2019-10-20 23:00:00";8.6;8.9;8.3
"2019-10-21 00:00:00";8.2;9;7.1
"2019-10-21 01:00:00";7.3;7.6;6.7
"2019-10-21 02:00:00";6.3;6.7;5.8
"2019-10-21 03:00:00";7;7.4;6.6
"2019-10-21 04:00:00";7.9;8.1;7.4
"2019-10-21 05:00:00";8;8.2;7.8
"2019-10-21 06:00:00";7.6;7.9;7.2
"2019-10-21 07:00:00";7.1;7.3;6.9
"2019-10-21 08:00:00";7.4;7.6;7
"2019-10-21 09:00:00";7.7;7.9;7.5
"2019-10-21 10:00:00";8;8.3;7.7
"2019-10-21 11:00:00";8.8;9.5;8.2
"2019-10-21 12:00:00";9.9;10.5;9.4
"2019-10-21 13:00:00";10.3;10.5;10
"2019-10-21 14:00:00";10;10.2;9.9
"2019-10-21 15:00:00";9.8;10.1;9.6
"2019-10-21 16:00:00";9.5;9.7;9.4
"2019-10-21 17:00:00";9.3;9.5;9.1
"2019-10-21 18:00:00";9.1;9.2;8.9
"2019-10-21 19:00:00";8.8;9.1;8.6
"2019-10-21 20:00:00";8.4;8.7;8.1
"2019-10-21 21:00:00";8.1;8.3;8
"2019-10-21 22:00:00";8;8.1;7.9
"2019-10-21 23:00:00";7.9;8;7.8
"2019-10-22 00:00:00";7.8;7.9;7.8
"2019-10-22 01:00:00";7.8;8;7.7
"2019-10-22 02:00:00";7.9;8;7.8
"2019-10-22 03:00:00";8;8.1;7.9
"2019-10-22 04:00:00";8;8.1;8
"2019-10-22 05:00:00";8.1;8.2;8
"2019-10-22 06:00:00";8.2;8.4;8.1
"2019-10-22 07:00:00";8.4;8.6;8.3
"2019-10-22 08:00:00";9;9.4;8.6
"2019-10-22 09:00:00";9.8;10.4;9.3
"2019-10-22 10:00:00";11.1;11.7;10.3
"2019-10-22 11:00:00";11.5;12.3;11.2
"2019-10-22 12:00:00";12.2;12.5;12
"2019-10-22 13:00:00";11.9;12.1;11.6
"2019-10-22 14:00:00";11.8;12;11.6
"2019-10-22 15:00:00";11.3;11.8;10.9
"2019-10-22 16:00:00";10.9;11.1;10.7
"2019-10-22 17:00:00";10.7;10.9;10.5
"2019-10-22 18:00:00";10.5;10.7;10.2
"2019-10-22 19:00:00";10.1;10.6;9.8
"2019-10-22 20:00:00";9.9;10.3;9.5
"2019-10-22 21:00:00";10.4;10.6;10.3
"2019-10-22 22:00:00";10;10.4;9.7
"2019-10-22 23:00:00";10.1;10.4;9.8
"2019-10-23 00:00:00";10.6;10.9;10.2
"2019-10-23 01:00:00";11;11.4;10.7
"2019-10-23 02:00:00";11;11.2;10.8
"2019-10-23 03:00:00";10.7;10.9;10.4
"2019-10-23 04:00:00";10.4;10.8;10.2
"2019-10-23 05:00:00";10.3;10.4;10.1
"2019-10-23 06:00:00";10;10.4;9.7
"2019-10-23 07:00:00";9.8;10.1;9.5
"2019-10-23 08:00:00";10.5;10.9;10.1
"2019-10-23 09:00:00";10.8;11.4;10.2
"2019-10-23 10:00:00";11.4;11.6;10.9
"2019-10-23 11:00:00";11.8;12.2;11.5
"2019-10-23 12:00:00";12.6;12.9;12.2
"2019-10-23 13:00:00";12.8;13.4;12.3
"2019-10-23 14:00:00";13.2;13.6;12.7
"2019-10-23 15:00:00";12.6;13.1;12
"2019-10-23 16:00:00";11.2;12;10.4
"2019-10-23 17:00:00";10.1;10.4;9.9
"2019-10-23 18:00:00";9.7;10.1;9.4
"2019-10-23 19:00:00";9.7;9.8;9.5
