"DateTime";"Middeltemperatur";"Maksimumtemperatur";"Minimumtemperatur"
"2019-08-20 05:00:00";11.3;11.7;11.1
"2019-08-20 06:00:00";12.5;13.2;11.7
"2019-08-20 07:00:00";13.8;14.5;13.1
"2019-08-20 08:00:00";13.1;14.2;12.3
"2019-08-20 09:00:00";15.7;16.8;13.6
"2019-08-20 10:00:00";16.3;17.3;15.3
"2019-08-20 11:00:00";17.5;18.3;16.1
"2019-08-20 12:00:00";18.6;19.6;17
"2019-08-20 13:00:00";16.5;18.2;14.6
"2019-08-20 14:00:00";17.8;18.9;16.6
"2019-08-20 15:00:00";18.3;19;17.5
"2019-08-20 16:00:00";17.4;18.3;16.9
"2019-08-20 17:00:00";17;17.8;16.2
"2019-08-20 18:00:00";16.1;16.6;15.4
"2019-08-20 19:00:00";14.8;15.5;14.2
"2019-08-20 20:00:00";13.7;14.2;13.1
"2019-08-20 21:00:00";13.1;13.4;12.8
"2019-08-20 22:00:00";12.6;12.9;12.2
"2019-08-20 23:00:00";12.2;12.4;11.9
"2019-08-21 00:00:00";12.1;12.5;11.6
"2019-08-21 01:00:00";11.6;11.8;11.2
"2019-08-21 02:00:00";11.1;11.6;9.8
"2019-08-21 03:00:00";10.2;10.7;9.6
"2019-08-21 04:00:00";9.9;10.4;9
"2019-08-21 05:00:00";10.5;11;10.1
"2019-08-21 06:00:00";11.4;12.5;10.7
"2019-08-21 07:00:00";13.7;14.9;12.5
"2019-08-21 08:00:00";15.7;16.5;14.9
"2019-08-21 09:00:00";16.6;17.3;15.8
"2019-08-21 10:00:00";17.1;18.3;16
"2019-08-21 11:00:00";17.8;18.6;16.8
"2019-08-21 12:00:00";18.4;19.3;17.4
"2019-08-21 13:00:00";18.7;19.4;17.7
"2019-08-21 14:00:00";18.7;19.2;18.2
"2019-08-21 15:00:00";18.6;19.3;18
"2019-08-21 16:00:00";18.3;18.8;17.5
"2019-08-21 17:00:00";17.7;18.3;17.2
"2019-08-21 18:00:00";16.6;17.3;16.2
"2019-08-21 19:00:00";15.4;16.2;14.4
"2019-08-21 20:00:00";13.8;14.4;13.4
"2019-08-21 21:00:00";13.1;13.4;12.8
"2019-08-21 22:00:00";12.8;12.9;12.6
"2019-08-21 23:00:00";12.8;13.2;12.5
"2019-08-22 00:00:00";12.5;12.7;12.3
"2019-08-22 01:00:00";12.5;12.7;12.3
"2019-08-22 02:00:00";12.6;12.7;12.5
"2019-08-22 03:00:00";12.5;12.8;12.4
"2019-08-22 04:00:00";12.1;12.4;11.7
"2019-08-22 05:00:00";11.9;12.5;11.6
"2019-08-22 06:00:00";13.3;13.8;12.4
"2019-08-22 07:00:00";14.2;14.8;13.8
"2019-08-22 08:00:00";15.4;16.3;14.7
"2019-08-22 09:00:00";17;18.1;16.2
"2019-08-22 10:00:00";18.5;19.1;18.1
"2019-08-22 11:00:00";19;19.3;18.9
"2019-08-22 12:00:00";19.8;20.6;19.2
"2019-08-22 13:00:00";19.7;20.6;18.9
"2019-08-22 14:00:00";18.3;18.9;17.6
"2019-08-22 15:00:00";17.4;17.7;16.7
"2019-08-22 16:00:00";15.8;16.7;15.4
"2019-08-22 17:00:00";15.5;15.6;15.4
"2019-08-22 18:00:00";15.4;15.7;15.1
"2019-08-22 19:00:00";15;15.2;14.9
"2019-08-22 20:00:00";14.9;15;14.7
"2019-08-22 21:00:00";14.9;15.2;14.6
"2019-08-22 22:00:00";15.1;15.4;14.9
"2019-08-22 23:00:00";15.5;15.7;15.3
"2019-08-23 00:00:00";15.7;15.9;15.5
"2019-08-23 01:00:00";15.8;15.9;15.6
"2019-08-23 02:00:00";15.9;16.1;15.8
"2019-08-23 03:00:00";16;16.2;15.9
"2019-08-23 04:00:00";16.1;16.4;15.9
"2019-08-23 05:00:00";16.5;16.8;16.3
"2019-08-23 06:00:00";16.9;17.2;16.6
"2019-08-23 07:00:00";17.2;17.8;17.1
"2019-08-23 08:00:00";17.6;18;17.2
"2019-08-23 09:00:00";18.3;18.7;18
"2019-08-23 10:00:00";18.4;19.4;17.9
"2019-08-23 11:00:00";19.7;20.6;18.9
"2019-08-23 12:00:00";20.4;21.4;19.7
"2019-08-23 13:00:00";20.5;21.6;19.8
"2019-08-23 14:00:00";20.1;20.6;19.6
"2019-08-23 15:00:00";20.1;20.5;19.6
"2019-08-23 16:00:00";19.7;20;19.3
"2019-08-23 17:00:00";18.9;19.5;18.5
"2019-08-23 18:00:00";18.1;18.5;17.8
"2019-08-23 19:00:00";17.1;17.8;16.5
