"DateTime";"Middeltemperatur";"Maksimumtemperatur";"Minimumtemperatur"
"2019-05-09 07:00:00";9;9.6;8.4
"2019-05-09 08:00:00";10.1;10.7;9.4
"2019-05-09 09:00:00";11.1;12.1;9.8
"2019-05-09 10:00:00";12.1;12.6;11.5
"2019-05-09 11:00:00";12.4;13.1;12
"2019-05-09 12:00:00";13.2;13.9;12.6
"2019-05-09 13:00:00";13;14.3;12.4
"2019-05-09 14:00:00";13.5;13.8;13.1
"2019-05-09 15:00:00";13.4;14.1;13
"2019-05-09 16:00:00";13.4;14.2;13
"2019-05-09 17:00:00";13.7;14.2;13
"2019-05-09 18:00:00";12.5;13.8;12.1
"2019-05-09 19:00:00";11.9;12.4;11.5
"2019-05-09 20:00:00";11.3;11.6;11
"2019-05-09 21:00:00";10.4;11;9.6
"2019-05-09 22:00:00";9.5;9.8;9.2
"2019-05-09 23:00:00";9.3;9.5;9
"2019-05-10 00:00:00";9.1;9.4;8.8
"2019-05-10 01:00:00";9.5;9.7;9.4
"2019-05-10 02:00:00";9.3;9.5;9
"2019-05-10 03:00:00";8.9;9.1;8.8
"2019-05-10 04:00:00";8.7;8.9;8.5
"2019-05-10 05:00:00";8.5;8.7;8.4
"2019-05-10 06:00:00";8.5;8.7;8.3
"2019-05-10 07:00:00";8.8;9;8.6
"2019-05-10 08:00:00";8.7;9;8.5
"2019-05-10 09:00:00";8.4;8.7;8.1
"2019-05-10 10:00:00";8.9;9.5;8.4
"2019-05-10 11:00:00";9;9.8;8.5
"2019-05-10 12:00:00";8.3;8.9;8
"2019-05-10 13:00:00";9;9.6;8.3
"2019-05-10 14:00:00";8.4;8.8;8
"2019-05-10 15:00:00";8.3;9;8
"2019-05-10 16:00:00";8.6;9.3;7.9
"2019-05-10 17:00:00";8.8;9.4;8.3
"2019-05-10 18:00:00";8.2;8.8;7.8
"2019-05-10 19:00:00";7.3;7.9;6.8
"2019-05-10 20:00:00";6.1;6.8;5.2
"2019-05-10 21:00:00";4.9;5.3;4.5
"2019-05-10 22:00:00";4.3;4.8;4
"2019-05-10 23:00:00";4;4.2;3.7
"2019-05-11 00:00:00";3.7;3.9;3.4
"2019-05-11 01:00:00";4;4.2;3.7
"2019-05-11 02:00:00";3.5;3.9;3
"2019-05-11 03:00:00";3.4;3.9;2.9
"2019-05-11 04:00:00";3.5;3.8;3.3
"2019-05-11 05:00:00";4;4.8;3.4
"2019-05-11 06:00:00";6;7.1;4.8
"2019-05-11 07:00:00";7.7;8.3;6.9
"2019-05-11 08:00:00";8.4;9.5;7.3
"2019-05-11 09:00:00";9.2;9.8;8.5
"2019-05-11 10:00:00";9.7;10.3;8.8
